,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Regionname,Propertycount,Pridicted_Price
664,Doncaster,26 Brendan Av,5,h,S,Barry,7/11/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1345383.1
665,Doncaster,1/10 Morrison Cr,3,h,S,hockingstuart,8/10/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1173207.8
666,Doncaster,1/77 Ayr St,3,u,SP,Barry,10/12/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,919991.75
667,Doncaster,11A Balfour St,3,t,S,Assisi,10/12/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1081721.9
668,Doncaster,22/222 Williamsons Rd,3,t,VB,Hamilton,10/12/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,995683.75
669,Doncaster,3/4 Frank St,3,t,S,Ham,11/02/2017,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1081721.9
670,Doncaster,1 Sentinel Wy,3,t,S,Barry,12/11/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1081721.9
671,Doncaster,17/790 Elgar Rd,2,u,PI,Fletchers,14/05/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,783745.6
672,Doncaster,3/790 Elgar Rd,2,u,VB,Fletchers,14/05/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,800653.44
673,Doncaster,15 Parkhill Wy,4,h,PI,Barry,14/05/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1195375.4
674,Doncaster,33a Finlayson St,4,t,PI,Jellis,16/07/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1128320.8
675,Doncaster,4 Toronto Av,5,h,PI,Barry,17/09/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1208826.5
676,Doncaster,22 Tandara Av,4,h,S,Barry,24/09/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1338656.6
677,Doncaster,4 Scenic Ri,4,h,PI,Jellis,25/02/2017,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1195375.4
678,Doncaster,1/62 Rathmullen Qd,4,t,VB,Fletchers,27/11/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1140825.1
679,Doncaster,5 Kalimna Cr,3,h,PI,Barry,28/05/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1042962.1
680,Doncaster,3/20 Queens Av,3,t,S,Jellis,28/05/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1081721.9
681,Doncaster,8 Winters Wy,3,h,S,Barry,30/07/2016,13.9,3108.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,9028.0,1173207.8
682,Eaglemont,1 The Righi,4,h,S,Nelson,10/09/2016,10.3,3084.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,1651.0,1692172.1
683,Eaglemont,4/47 Sherwood Rd,3,u,S,hockingstuart,27/11/2016,10.3,3084.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,1651.0,1159089.0
684,Eaglemont,4/143 Locksley Rd,1,u,SP,Miles,28/05/2016,10.3,3084.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,1651.0,1035868.75
685,Eaglemont,49a Hopetoun Gr,3,h,S,Miles,30/07/2016,10.3,3084.0,3.0,2.0,2.0,556.0,130.0,Eastern Metropolitan,1651.0,1396851.4
686,Elsternwick,9 McCombie St,3,h,S,Buxton,6/08/2016,8.5,3185.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,4898.0,1971105.6
687,Elsternwick,1/20 Downshire Rd,2,u,S,Rodney,18/03/2017,8.5,3185.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,4898.0,1210522.6
688,Elsternwick,10/488 Glenhuntly Rd,2,u,S,Buxton,18/03/2017,8.5,3185.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,4898.0,1210522.6
689,Elsternwick,62 Elster Av,3,h,VB,Biggin,18/06/2016,8.5,3185.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,4898.0,1766120.1
690,Elsternwick,3 Clarence St,4,h,PI,Biggin,22/08/2016,8.5,3185.0,4.0,2.0,2.0,376.0,192.0,Southern Metropolitan,4898.0,1643755.6
691,Elwood,5/10 Avoca Av,2,u,S,McGrath,6/08/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,1226028.2
692,Elwood,29 Mason Av,2,h,S,hockingstuart,7/05/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,1968895.6
693,Elwood,1/13 Beach Av,3,h,S,Chisholm,7/11/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,2135978.8
694,Elwood,21 Austin Av,4,h,S,McGrath,12/11/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,2276102.8
695,Elwood,6a Lawson St,3,h,S,Whiting,12/11/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,2135978.8
696,Elwood,8/8 Pine Av,1,u,S,hockingstuart,12/11/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,1163746.1
697,Elwood,4/38 Pine Av,3,u,SP,Chisholm,17/09/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,1297577.2
698,Elwood,36a Mitford St,3,h,PI,Chisholm,19/11/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,1892580.9
699,Elwood,6/4 Hartpury Av,2,u,S,Wilson,27/06/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,1226028.2
700,Elwood,20 Gordon Av,2,h,S,McGrath,27/11/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,1968895.6
701,Elwood,3/2 Bluff Av,2,u,S,Chisholm,28/05/2016,7.7,3184.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,8989.0,1226028.2
702,Essendon,10/130 Hoffmans Rd,2,u,S,Barry,3/12/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,764428.94
703,Essendon,54 Lawson St,4,h,S,Brad,4/06/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,1490924.4
704,Essendon,5/120 Roberts St,2,t,VB,Brad,6/08/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,723104.8
705,Essendon,2/5 Warner St,2,u,S,Paul,6/08/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,764428.94
706,Essendon,3/12 Morton St,2,h,S,Nelson,8/10/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,1260457.4
707,Essendon,13a Washington St,3,h,PI,Barry,8/10/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,1201708.6
708,Essendon,118a Ogilvie St,3,t,S,Barry,10/09/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,893433.25
709,Essendon,2/21 Grice Cr,1,u,S,Brad,13/08/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,708495.94
710,Essendon,31 Lawson St,3,t,S,Frank,14/05/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,893433.25
711,Essendon,20/6 Winifred St,2,t,VB,Barry,15/10/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,723104.8
712,Essendon,8/899 Mt Alexander Rd,3,t,S,LITTLE,18/03/2017,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,893433.25
713,Essendon,51 Amelia Av,2,h,S,Nelson,18/06/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,1260457.4
714,Essendon,4/26 Richardson St,3,t,S,Frank,18/06/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,893433.25
715,Essendon,2/1 Forrester St,2,u,S,Brad,19/11/2016,8.0,3040.0,2.0,1.0,1.0,556.0,130.0,Western Metropolitan,9264.0,651207.25
716,Essendon,115 Fawkner St,2,h,S,Paul,22/05/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,1260457.4
717,Essendon,1/37 Grice Cr,2,u,S,Considine,22/05/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,764428.94
718,Essendon,56a Bradshaw St,5,h,PI,Nelson,27/06/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,1386169.1
719,Essendon,43a Deakin St,3,t,S,Barry,27/06/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,893433.25
720,Essendon,7/5 Queen St,2,t,VB,Nelson,27/06/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,723104.8
721,Essendon,118a Ogilvie St,3,t,VB,Nelson,28/05/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,826371.9
722,Essendon,1/26 Richardson St,3,t,SP,Frank,28/05/2016,8.0,3040.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,9264.0,885254.3
723,Essendon,1/52 Elder Pde,3,u,S,Nelson,28/08/2016,8.0,3040.0,3.0,1.0,1.0,0.0,130.0,Western Metropolitan,9264.0,647865.25
724,Essendon North,2/40 Prince St,3,t,VB,Brad,28/08/2016,9.4,3041.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,1308.0,874200.9
725,Fairfield,17 Langridge St,3,h,S,Barry,7/05/2016,5.8,3078.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,2970.0,1547917.9
726,Fairfield,208 Bastings St,3,h,S,Jellis,17/09/2016,5.8,3078.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,2970.0,1547917.9
727,Fairfield,103/57 Station St,2,u,S,Barry,28/05/2016,5.8,3078.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,2970.0,876118.9
728,Fitzroy,9/144 George St,2,u,PI,Nelson,17/09/2016,1.6,3065.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,5825.0,957695.3
729,Fitzroy,2/41 Kerr St,2,h,VB,Nelson,18/06/2016,1.6,3065.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,5825.0,1200357.4
730,Fitzroy,47 Charles St,3,h,S,Nelson,22/05/2016,1.6,3065.0,3.0,2.0,1.0,261.0,130.0,Northern Metropolitan,5825.0,1767938.9
731,Fitzroy,2/23 George St,1,u,SP,Peter,25/02/2017,1.6,3065.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,5825.0,989018.94
732,Fitzroy North,2/148 Barkly St,3,h,SP,Nelson,4/03/2017,3.5,3068.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,6244.0,1723650.9
733,Fitzroy North,16/81 Alfred Cr,2,u,S,Nelson,12/11/2016,3.5,3068.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,6244.0,1100634.1
734,Fitzroy North,1/81 Alfred Cr,1,u,S,Nelson,18/06/2016,3.5,3068.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,6244.0,1029740.2
735,Fitzroy North,181 Rae St,2,h,S,Jellis,23/04/2016,3.5,3068.0,2.0,1.0,0.0,100.0,72.0,Northern Metropolitan,6244.0,953616.5
736,Fitzroy North,14 King St,3,h,S,hockingstuart,27/11/2016,3.5,3068.0,3.0,1.0,0.0,309.0,130.0,Northern Metropolitan,6244.0,1708429.9
737,Fitzroy North,32 Rae St,3,h,S,Nelson,28/05/2016,3.5,3068.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,6244.0,1842817.9
738,Flemington,25/2 Newmarket Wy,2,t,S,Jellis,3/12/2016,4.4,3031.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,3593.0,820299.75
739,Flemington,11/2 Newmarket Wy,2,u,S,Brad,7/11/2016,4.4,3031.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,3593.0,746785.94
740,Flemington,1/146 Ascot Vale Rd,2,t,SP,hockingstuart,12/11/2016,4.4,3031.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,3593.0,810358.75
741,Flemington,58/2 Newmarket Wy,1,u,PI,Nelson,12/11/2016,4.4,3031.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,3593.0,620969.06
742,Flemington,250 Pinoak Cr,3,h,S,Nelson,16/04/2016,4.4,3031.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,3593.0,1412306.1
743,Flemington,8/300 Racecourse Rd,1,u,SP,Nelson,25/02/2017,4.4,3031.0,1.0,1.0,1.0,818.0,50.0,Northern Metropolitan,3593.0,326705.34
744,Flemington,130/200 Smithfield Rd,2,u,S,Brad,25/02/2017,4.4,3031.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,3593.0,746785.94
745,Footscray,2 Jerrold St,2,h,S,hockingstuart,7/05/2016,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,1112703.6
746,Footscray,11 Dawson Av,3,h,SP,Biggin,12/06/2016,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,1097442.9
747,Footscray,42b Swan St,2,t,S,Nguyen,18/03/2017,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,678255.8
748,Footscray,13 Nicholson St,2,u,S,Sweeney,19/11/2016,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,644118.3
749,Footscray,306/277 Barkly St,2,u,VB,Village,22/05/2016,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,580109.2
750,Footscray,2/10 Leigh St,2,u,PI,Sweeney,24/09/2016,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,577295.25
751,Footscray,5 Hartman Wk,2,t,S,Jas,25/02/2017,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,678255.8
752,Footscray,96 MacPherson St,3,t,S,Sweeney,25/02/2017,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,768151.25
753,Footscray,14 Latrobe St,3,h,S,Village,26/07/2016,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,1183961.9
754,Footscray,483 Barkly St,3,t,S,Jas,27/11/2016,6.4,3011.0,3.0,2.0,2.0,98.0,169.0,Western Metropolitan,7570.0,699485.56
755,Footscray,32 Hewitt Av,3,t,VB,Jas,28/05/2016,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,711690.1
756,Footscray,3/10 Leigh St,2,t,SP,Sweeney,28/08/2016,6.4,3011.0,3.0,2.0,2.0,556.0,130.0,Western Metropolitan,7570.0,656346.4
757,Glen Iris,4/28 Belmont Av N,2,u,VB,Noel,3/09/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,962142.75
758,Glen Iris,4/35 Carroll Cr,1,u,VB,hockingstuart,3/12/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,904030.56
759,Glen Iris,28 Malvern Av,3,h,S,J,3/12/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1796410.2
760,Glen Iris,8A Queens Pde,3,t,S,Noel,3/12/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1428206.1
761,Glen Iris,52 Denman Av,4,h,S,Marshall,4/03/2017,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1802867.0
762,Glen Iris,3/7 Erica Av,3,t,S,Jellis,4/03/2017,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1428206.1
763,Glen Iris,4 Aitchison Av,2,u,S,hockingstuart,4/06/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1087559.4
764,Glen Iris,16/69 Carroll Cr,2,u,S,Noel,4/06/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1087559.4
765,Glen Iris,20/1553 High St,1,u,PI,Buxton,6/08/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,911642.5
766,Glen Iris,12 Grandview Av,3,h,PI,Marshall,7/05/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1611853.8
767,Glen Iris,1/13 Belmont Av,2,u,VB,Domain,7/11/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,962142.75
768,Glen Iris,1/51 Alfred Rd,4,t,PI,Jellis,8/10/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1365797.0
769,Glen Iris,17 Cole Av,4,h,S,Marshall,10/09/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1802867.0
770,Glen Iris,1/4 Estella St,4,h,S,Marshall,10/12/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1802867.0
771,Glen Iris,7 Golden Qd,4,h,VB,Marshall,12/11/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1596638.6
772,Glen Iris,2 Kialla Av,5,h,SP,Marshall,12/11/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1648129.5
773,Glen Iris,2C Osborne Av,3,h,PI,hockingstuart,12/11/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1611853.8
774,Glen Iris,1/43 Osborne Av,3,u,S,Jellis,12/11/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1242680.5
775,Glen Iris,18 Fuller Av,4,h,PI,Marshall,15/10/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1600019.6
776,Glen Iris,8/64 Edgar St Nth,2,u,SP,Noel,16/07/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1000610.1
777,Glen Iris,4/17 Belmont Av,2,u,S,hockingstuart,17/09/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1087559.4
778,Glen Iris,3/1464 Malvern Rd,2,u,PI,hockingstuart,17/09/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,942322.4
779,Glen Iris,2/21 Belmont Av N,2,u,PI,Jellis,18/06/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,942322.4
780,Glen Iris,17 Rosedale Rd,2,h,PI,Noel,18/06/2016,9.2,3146.0,2.0,2.0,2.0,718.0,184.0,Southern Metropolitan,10412.0,1610210.9
781,Glen Iris,32/1495 Malvern Rd,3,u,S,Jellis,22/05/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1242680.5
782,Glen Iris,1D Belmont Av,3,t,VB,Jellis,27/11/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1310339.9
783,Glen Iris,8 Barbara Av,3,h,S,Jellis,28/08/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1796410.2
784,Glen Iris,13 Penrhyn Av,4,h,S,hockingstuart,28/08/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1802867.0
785,Glen Iris,5 Penrhyn Av,2,h,S,Marshall,30/07/2016,9.2,3146.0,3.0,2.0,2.0,556.0,130.0,Southern Metropolitan,10412.0,1630200.0
786,Glenroy,2/13 Becket St S,3,t,S,Stockdale,3/09/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,587639.8
787,Glenroy,1/83 Maude Av,3,t,VB,Brad,3/09/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,550590.7
788,Glenroy,18 Pengana Av,3,h,S,Barry,3/09/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
789,Glenroy,52 Tarana Av,3,h,S,Nelson,3/09/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
790,Glenroy,11 Valley Cr,3,h,S,Eview,3/09/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
791,Glenroy,82 Melbourne Av,3,h,S,Stockdale,3/12/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
792,Glenroy,3/45 Isla Av,3,t,S,YPA,4/03/2017,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,587639.8
793,Glenroy,21 Langton St,2,h,S,Stockdale,4/03/2017,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,718280.06
794,Glenroy,66 Langton St,3,h,S,Stockdale,4/03/2017,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
795,Glenroy,15 Valley Cr,2,h,SP,Barry,4/03/2017,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,703892.9
796,Glenroy,28 Centre Wy,3,h,SP,Stockdale,4/06/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,674413.2
797,Glenroy,20 Leonard Av,2,h,S,Barry,4/06/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,718280.06
798,Glenroy,46 Stanley St,4,h,S,Burnham,6/08/2016,13.0,3046.0,4.0,2.0,4.0,1011.0,130.0,Northern Metropolitan,8870.0,880997.0
799,Glenroy,1/23 Gordon Ct,3,t,SP,Stockdale,7/05/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,598476.06
800,Glenroy,23 Tarana Av,3,h,S,Barry,7/05/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
801,Glenroy,13 Cherwell Av,5,h,S,Barry,7/11/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,748831.9
802,Glenroy,108 Loongana Av,3,h,S,Raine,10/09/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
803,Glenroy,3/95 Loongana Av,2,t,S,Considine,10/09/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,577824.06
804,Glenroy,3/67 Morell St,3,u,SP,Brad,10/09/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,574125.44
805,Glenroy,2/8 Becket St S,2,t,SP,Barry,10/12/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,585008.3
806,Glenroy,137 Glenroy Rd,2,h,S,Barry,10/12/2016,13.0,3046.0,2.0,1.0,1.0,705.0,115.0,Northern Metropolitan,8870.0,748151.5
807,Glenroy,1/19 Lytton St,2,t,S,Eview,10/12/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,577824.06
808,Glenroy,116 Melbourne Av,2,h,S,Barry,10/12/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,718280.06
809,Glenroy,2/49 Melbourne Av,2,t,PI,Melbourne,10/12/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,529409.1
810,Glenroy,116b Hilton St,3,t,S,Melbourne,11/03/2017,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,587639.8
811,Glenroy,41 Isla Av,2,h,S,Ray,12/06/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,718280.06
812,Glenroy,19 Justin Av,4,h,S,Stockdale,12/11/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,723885.56
813,Glenroy,2/67 Morell St,3,t,SP,Brad,12/11/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,598476.06
814,Glenroy,1/61 Loongana Av,3,t,S,Stockdale,14/05/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,587639.8
815,Glenroy,39 Melbourne Av,3,h,S,Brace,14/05/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
816,Glenroy,16 Valley Cr,3,h,SP,Stockdale,14/05/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,674413.2
817,Glenroy,7 Isla Av,3,h,S,Stockdale,15/10/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
818,Glenroy,20 Tarana Av,3,t,SP,Brad,16/04/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,598476.06
819,Glenroy,64 Valley Cr,3,h,PI,Barry,16/04/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,628339.6
820,Glenroy,2/14 Langton St,2,t,S,Jellis,16/07/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,577824.06
821,Glenroy,9a Kennedy St,3,t,S,Barry,17/09/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,587639.8
822,Glenroy,97 Loongana Av,4,h,S,Professionals,18/03/2017,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,723885.56
823,Glenroy,4/788 Pascoe Vale Rd,2,t,SP,Barry,18/03/2017,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,585008.3
824,Glenroy,1/12 Maude Av,3,t,SP,Nelson,18/06/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,598476.06
825,Glenroy,29 Melbourne Av,3,h,S,Stockdale,18/06/2016,13.0,3046.0,3.0,2.0,2.0,556.0,130.0,Northern Metropolitan,8870.0,685148.4
