,Unnamed: 0,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
1813,8015,Thornbury,111a Darebin Rd,3,h,S,Love,10/09/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1814,8023,Thornbury,120 Normanby Av,3,h,S,Woodards,12/11/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1815,8028,Thornbury,137 Mansfield St,3,h,S,Barry,14/05/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1816,8030,Thornbury,34a Newman St,2,h,PI,Love,14/05/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1817,8032,Thornbury,28 Bradley Av,3,h,S,Nelson,15/10/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1818,8042,Thornbury,55 Comas Gr,3,h,S,Nelson,17/09/2016,6.5,3071.0,3.0,2.0,2.0,430.0,,,Darebin,-37.751999999999995,144.9852,Northern Metropolitan,8870.0
1819,8047,Thornbury,4/304 Rossmoyne St,2,u,S,Love,17/09/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1820,8053,Thornbury,175 Riley St,2,h,S,Thomas,18/06/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1821,8061,Thornbury,2/38 Woolton Av,2,u,SP,Harcourts,19/11/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1822,8065,Thornbury,1/25 Martin St,2,u,S,Harcourts,22/05/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1823,8071,Thornbury,16/37 Woolton Av,1,u,PI,Nelson,22/08/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1824,8077,Thornbury,4/85 St David St,2,u,S,Nelson,24/09/2016,6.5,3071.0,2.0,1.0,1.0,0.0,66.0,1960.0,Darebin,-37.760999999999996,145.0055,Northern Metropolitan,8870.0
1825,8083,Thornbury,3/110 Normanby Av,2,u,S,Jellis,25/02/2017,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1826,8094,Thornbury,13a hammond St,3,h,SP,McGrath,27/11/2016,6.5,3071.0,,,,,,,,,,Northern Metropolitan,8870.0
1827,8101,Toorak,9 Devorgilla Av,3,h,VB,Kay,3/12/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1828,8113,Toorak,7/12 Trawalla Av,1,u,PI,Williams,4/03/2017,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1829,8114,Toorak,11/14 Lansell Rd,3,u,SP,hockingstuart,4/06/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1830,8119,Toorak,15/24 Springfield Av,2,u,S,Rodney,6/08/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1831,8123,Toorak,4/14 Trawalla Av,3,t,S,RT,7/11/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1832,8128,Toorak,4/48 Lansell Rd,3,u,SP,Castran,10/09/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1833,8131,Toorak,11/41 Tintern Av,2,u,S,hockingstuart,10/09/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1834,8133,Toorak,6/30 Lansell Rd,2,u,S,Marshall,10/12/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1835,8136,Toorak,7 Monomeath Av,3,h,S,RT,11/03/2017,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1836,8154,Toorak,205/1 Wallace Av,3,u,VB,RT,17/09/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1837,8157,Toorak,16 Chastleton Av,4,h,S,Kay,18/06/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1838,8158,Toorak,16/14 Lansell Rd,2,u,S,RT,18/06/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1839,8164,Toorak,3 Lawrenny Ct,3,h,VB,RT,19/11/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1840,8166,Toorak,6 Woodside Cr,3,h,S,Jellis,19/11/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1841,8168,Toorak,1/24 Tintern Av,3,u,S,Greg,22/05/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1842,8170,Toorak,14/27 Wallace Av,1,u,PI,Biggin,22/08/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1843,8172,Toorak,2/9 Tintern Av,3,u,SP,RT,24/09/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1844,8177,Toorak,4/26 Tintern Av,2,u,S,Kay,25/02/2017,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1845,8179,Toorak,16 Glyndebourne Av,2,h,S,Rodney,27/06/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1846,8183,Toorak,7/153 Kooyong Rd,2,u,SP,hockingstuart,27/11/2016,4.6,3142.0,2.0,2.0,2.0,,,,,-37.849000000000004,145.0215,Southern Metropolitan,7217.0
1847,8186,Toorak,37 Tintern Av,3,h,VB,Kay,28/05/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1848,8191,Toorak,11/24 Springfield Av,2,u,S,Jellis,30/07/2016,4.6,3142.0,,,,,,,,,,Southern Metropolitan,7217.0
1849,8206,Viewbank,15 Diane Cr,3,h,SA,Nelson,12/06/2016,13.8,3084.0,,,,,,,,,,Eastern Metropolitan,2698.0
1850,8210,Viewbank,5/62 Meyrick Cr,2,u,PI,hockingstuart,14/05/2016,13.8,3084.0,,,,,,,,,,Eastern Metropolitan,2698.0
1851,8213,Viewbank,26 Broadlea Cr,4,h,S,Fletchers,16/07/2016,13.8,3084.0,,,,,,,,,,Eastern Metropolitan,2698.0
1852,8215,Viewbank,32 Fran Cr,3,h,S,Miles,17/09/2016,13.8,3084.0,,,,,,,,,,Eastern Metropolitan,2698.0
1853,8221,Viewbank,82 Casey Cr,6,h,S,Miles,22/08/2016,13.8,3084.0,,,,,,,,,,Eastern Metropolitan,2698.0
1854,8226,Viewbank,20 Sherlowe Cr,4,h,SA,Fletchers,28/05/2016,13.8,3084.0,,,,,,,,,,Eastern Metropolitan,2698.0
1855,8227,Watsonia,23 Gabonia Av,3,h,S,Darren,3/09/2016,14.9,3087.0,,,,,,,,,,Northern Metropolitan,2329.0
1856,8230,Watsonia,29 Lambourn Rd,3,h,S,Darren,3/12/2016,14.9,3087.0,,,,,,,,,,Northern Metropolitan,2329.0
1857,8248,Watsonia,7 Crellin Cr,4,h,S,Nelson,22/05/2016,14.9,3087.0,,,,,,,,,,Northern Metropolitan,2329.0
1858,8252,Watsonia,2/21 Meagher St,2,h,S,Barry,24/09/2016,14.9,3087.0,,,,,,,,,,Northern Metropolitan,2329.0
1859,8270,West Melbourne,1/44 Chetwynd street,2,u,S,Collins,7/11/2016,1.9,3003.0,,,,,,,,,,Northern Metropolitan,2230.0
1860,8272,West Melbourne,38/28 Jeffcott St,4,u,S,MICM,17/09/2016,1.9,3003.0,,,,,,,,,,Northern Metropolitan,2230.0
1861,8277,West Melbourne,3/28 Jeffcott St,2,u,SP,Woodards,25/02/2017,1.9,3003.0,,,,,,,,,,Northern Metropolitan,2230.0
1862,8284,Williamstown,8 Pope Pl,3,h,SP,Sweeney,3/09/2016,8.0,3016.0,,,,,,,,,,Western Metropolitan,6380.0
1863,8295,Williamstown,27a Perry St,4,h,S,Sweeney,4/06/2016,8.0,3016.0,,,,,,,,,,Western Metropolitan,6380.0
1864,8297,Williamstown,25 Anzac Cr,2,h,SP,Greg,6/08/2016,8.0,3016.0,,,,,,,,,,Western Metropolitan,6380.0
1865,8298,Williamstown,12 McGuire Cr,3,h,S,Williams,7/05/2016,8.0,3016.0,,,,,,,,,,Western Metropolitan,6380.0
1866,8325,Williamstown,16 Oconnell Mw,3,h,SP,Williams,16/07/2016,8.0,3016.0,,,,,,,,,,Western Metropolitan,6380.0
1867,8326,Williamstown,18 James St,2,h,SA,Hunter,17/09/2016,8.0,3016.0,2.0,2.0,1.0,193.0,,,Hobsons Bay,-37.858000000000004,144.9005,Western Metropolitan,6380.0
1868,8327,Williamstown,1 Laverton St,2,h,VB,Greg,17/09/2016,8.0,3016.0,,,,,,,,,,Western Metropolitan,6380.0
1869,8345,Williamstown,2 Pope Pl,3,t,SP,Sweeney,25/02/2017,8.0,3016.0,,,,,,,,,,Western Metropolitan,6380.0
1870,8352,Williamstown,44 Parker St,3,h,SP,Williams,27/06/2016,8.0,3016.0,,,,,,,,,,Western Metropolitan,6380.0
1871,8358,Williamstown,5 Dover La,3,h,S,RT,28/08/2016,8.0,3016.0,,,,,,,,,,Western Metropolitan,6380.0
1872,8360,Williamstown North,22 Park Cr,3,h,SP,Sweeney,3/12/2016,8.9,3016.0,,,,,,,,,,Western Metropolitan,802.0
1873,8361,Williamstown North,5/7 Park Cr,2,u,SP,Jas,3/12/2016,8.9,3016.0,,,,,,,,,,Western Metropolitan,802.0
1874,8367,Williamstown North,42 Park Cr,2,h,SA,Barlow,16/04/2016,8.9,3016.0,,,,,,,,,,Western Metropolitan,802.0
1875,8371,Williamstown North,4/9 Adeline St,1,u,S,Sweeney,27/11/2016,8.9,3016.0,1.0,1.0,1.0,46.0,46.0,,Hobsons Bay,,,Western Metropolitan,802.0
1876,8386,Windsor,5/9 Williams Rd,2,u,PI,Tim,10/09/2016,5.1,3181.0,,,,,,,,,,Southern Metropolitan,4380.0
1877,8418,Yallambie,27 Aminya Cr,3,h,S,Darren,3/09/2016,15.0,3085.0,,,,,,,,,,Northern Metropolitan,1369.0
1878,8421,Yallambie,40 Allima Av,4,h,S,Buckingham,7/05/2016,15.0,3085.0,,,,,,,,,,Northern Metropolitan,1369.0
1879,8422,Yallambie,16 Lowan Av,3,h,S,Buckingham,7/11/2016,15.0,3085.0,,,,,,,,,,Northern Metropolitan,1369.0
1880,8423,Yallambie,4 Aminya Cr,3,h,PI,Nelson,10/12/2016,15.0,3085.0,,,,,,,,,,Northern Metropolitan,1369.0
1881,8433,Yallambie,21 Bimbadeen Cr,3,h,S,Buckingham,19/11/2016,15.0,3085.0,,,,,,,,,,Northern Metropolitan,1369.0
1882,8435,Yallambie,38 Allima Av,3,h,S,Barry,22/05/2016,15.0,3085.0,,,,,,,,,,Northern Metropolitan,1369.0
1883,8436,Yallambie,23 Cascades Vw,3,h,VB,Darren,22/08/2016,15.0,3085.0,,,,,,,,,,Northern Metropolitan,1369.0
1884,8440,Yallambie,33 Fahey Cr,3,h,S,Fletchers,27/11/2016,15.0,3085.0,,,,,,,,,,Northern Metropolitan,1369.0
1885,8444,Yarraville,2/5 Jepson St,2,u,PI,hockingstuart,3/09/2016,7.0,3013.0,,,,,,,,,,Western Metropolitan,6543.0
1886,8454,Yarraville,147 Williamstown Rd,3,h,S,Jas,3/12/2016,7.0,3013.0,,,,,,,,,,Western Metropolitan,6543.0
1887,8474,Yarraville,8/230 Williamstown Rd,2,t,SP,Sweeney,7/05/2016,7.0,3013.0,,,,,,,,,,Western Metropolitan,6543.0
1888,8477,Yarraville,2/8 Hughes St,2,h,PI,Jas,8/10/2016,7.0,3013.0,2.0,1.0,1.0,148.0,79.0,2003.0,Maribyrnong,-37.821999999999996,144.89,Western Metropolitan,6543.0
1889,8491,Yarraville,2/255 Wlliamstown Rd,2,u,SP,Hunter,13/08/2016,7.0,3013.0,,,,,,,,,,Western Metropolitan,6543.0
1890,8493,Yarraville,203/109 Anderson St,2,u,SP,Jas,15/10/2016,7.0,3013.0,,,,,,,,,,Western Metropolitan,6543.0
1891,8501,Yarraville,3/1 Jepson St,2,t,SP,Sweeney,16/04/2016,7.0,3013.0,,,,,,,,,,Western Metropolitan,6543.0
1892,8510,Yarraville,17 Banool Av,3,h,S,Sweeney,17/09/2016,7.0,3013.0,,,,,,,,,,Western Metropolitan,6543.0
1893,8521,Yarraville,3/5 Jepson St,2,u,SP,hockingstuart,22/08/2016,7.0,3013.0,,,,,,,,,,Western Metropolitan,6543.0
1894,8537,Yarraville,7 Banool Av,3,h,S,Village,27/06/2016,7.0,3013.0,,,,,,,,,,Western Metropolitan,6543.0
1895,8550,Yarraville,7 Hughes St,3,h,S,Village,28/08/2016,7.0,3013.0,4.0,1.0,1.0,470.0,127.0,1970.0,Maribyrnong,-37.821999999999996,144.8904,Western Metropolitan,6543.0
1896,8562,Aberfeldie,11a Muldowney St,3,h,PI,Barry,10/09/2016,9.1,3040.0,,,,,,,,,,Western Metropolitan,1543.0
1897,8563,Aberfeldie,1a Arthur St,3,u,S,Nelson,10/12/2016,9.1,3040.0,,,,,,,,,,Western Metropolitan,1543.0
1898,8583,Bellfield,20 Davidson St,3,h,S,Nelson,6/08/2016,9.5,3081.0,3.0,1.0,2.0,626.0,93.0,1955.0,Banyule,-37.751999999999995,145.0367,Eastern Metropolitan,790.0
1899,8584,Bellfield,6 Carlyle Cr,2,h,S,Barry,8/10/2016,9.5,3081.0,,,,,,,,,,Eastern Metropolitan,790.0
1900,8587,Bellfield,58 Perkins Av,3,h,S,Collins,18/03/2017,9.5,3081.0,,,,,,,,,,Eastern Metropolitan,790.0
1901,8589,Bellfield,1 Wilkinson Cr,3,h,S,Miles,19/11/2016,9.5,3081.0,,,,,,,,,,Eastern Metropolitan,790.0
1902,8591,Bellfield,12 Garrett Cr,2,h,S,Miles,24/09/2016,9.5,3081.0,,,,,,,,,,Eastern Metropolitan,790.0
1903,8598,Brunswick East,114/22 Barkly St,1,u,S,Jellis,4/03/2017,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1904,8607,Brunswick East,12 Bladen Av,2,h,SP,Woodards,7/05/2016,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1905,8610,Brunswick East,3 Lomandra Wky,2,t,SP,Jellis,7/11/2016,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1906,8626,Brunswick East,1/164 Nicholson St,2,h,VB,Nelson,17/09/2016,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1907,8628,Brunswick East,8/374 Lygon St,2,u,SP,Ray,18/03/2017,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1908,8629,Brunswick East,12 Lyndhurst Cr,4,h,S,Nelson,18/03/2017,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1909,8634,Brunswick East,7/55 Victoria St,2,u,SP,Nelson,19/11/2016,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1910,8637,Brunswick East,6/374 Lygon St,2,u,S,hockingstuart,22/05/2016,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1911,8638,Brunswick East,3/164 Nicholson St,3,h,SP,Nelson,22/08/2016,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1912,8641,Brunswick East,6a Deakin St,2,t,S,Jellis,24/09/2016,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1913,8643,Brunswick East,5/146 Mitchell St,1,u,VB,Nelson,25/02/2017,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1914,8645,Brunswick East,21/191 Lygon St,2,u,PI,Walshe,27/06/2016,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1915,8654,Brunswick East,13/55 Victoria St,1,u,VB,Nelson,28/08/2016,4.5,3057.0,,,,,,,,,,Northern Metropolitan,5533.0
1916,8665,Campbellfield,39 Cambridge Wy,3,h,S,hockingstuart,3/12/2016,14.5,3061.0,,,,,,,,,,Northern Metropolitan,1889.0
1917,8667,Campbellfield,54 Blackwood Cr,3,h,S,Raine,8/10/2016,14.5,3061.0,,,,,,,,,,Northern Metropolitan,1889.0
1918,8668,Campbellfield,36 Augusta Av,3,h,S,Barry,17/09/2016,14.5,3061.0,,,,,,,,,,Northern Metropolitan,1889.0
1919,8669,Campbellfield,62 Sycamore Cr,3,h,S,Raine,19/11/2016,14.5,3061.0,,,,,,,,,,Northern Metropolitan,1889.0
1920,8681,Carlton,14/357 Rathdowne St,2,u,S,Nelson,13/08/2016,1.8,3053.0,,,,,,,,,,Northern Metropolitan,6786.0
1921,8682,Carlton,9/21 University St,2,t,S,Jellis,13/08/2016,1.8,3053.0,,,,,,,,,,Northern Metropolitan,6786.0
1922,8705,Carlton,11/538 Swanston St,2,u,VB,Dingle,28/08/2016,1.8,3053.0,,,,,,,,,,Northern Metropolitan,6786.0
1923,8713,East Melbourne,510 Victoria Pde,3,h,SP,Nelson,13/08/2016,1.5,3002.0,,,,,,,,,,Northern Metropolitan,3040.0
1924,8716,East Melbourne,20/1 Wellington Cr,1,u,SP,Caine,22/05/2016,1.5,3002.0,,,,,,,,,,Northern Metropolitan,3040.0
1925,8718,East Melbourne,58/1 Wellington Cr,3,u,SA,Harcourts,22/08/2016,1.5,3002.0,,,,,,,,,,Northern Metropolitan,3040.0
1926,8725,East Melbourne,5/173 George St,1,u,S,Biggin,28/08/2016,1.5,3002.0,,,,,,,,,,Northern Metropolitan,3040.0
1927,8726,East Melbourne,7/6 Wellington Cr,3,h,S,Caine,28/08/2016,1.5,3002.0,,,,,,,,,,Northern Metropolitan,3040.0
1928,8730,Essendon West,24a Emerald St,4,t,SP,Nelson,7/05/2016,9.8,3040.0,,,,,,,,,,Western Metropolitan,588.0
1929,8743,Essendon West,2/25 Emerald St,2,t,S,Frank,23/04/2016,9.8,3040.0,,,,,,,,,,Western Metropolitan,588.0
1930,8755,Fawkner,7 Alec Cr,3,h,S,Ray,7/05/2016,12.4,3060.0,,,,,,,,,,Northern Metropolitan,5070.0
1931,8758,Fawkner,1/14 Preston St,3,t,VB,Stockdale,7/05/2016,12.4,3060.0,,,,,,,,,,Northern Metropolitan,5070.0
1932,8772,Fawkner,4/14 Preston St,3,t,VB,hockingstuart,12/11/2016,12.4,3060.0,,,,,,,,,,Northern Metropolitan,5070.0
1933,8774,Fawkner,15a Disney St,2,u,S,Brad,13/08/2016,12.4,3060.0,,,,,,,,,,Northern Metropolitan,5070.0
1934,8779,Fawkner,62 Dowding Cl,4,h,S,Stockdale,16/04/2016,12.4,3060.0,4.0,2.0,3.0,476.0,,1977.0,Moreland,-37.696999999999996,144.9655,Northern Metropolitan,5070.0
1935,8780,Fawkner,39 Lynch Rd,3,h,S,Stockdale,17/09/2016,12.4,3060.0,9.0,6.0,2.0,592.0,103.0,1960.0,Moreland,-37.711999999999996,144.9719,Northern Metropolitan,5070.0
1936,8785,Fawkner,26 Ledger Av,3,h,S,Brad,18/03/2017,12.4,3060.0,,,,,,,,,,Northern Metropolitan,5070.0
1937,8791,Fawkner,3 Jeanine Cr,3,h,S,Nelson,19/11/2016,12.4,3060.0,,,,,,,,,,Northern Metropolitan,5070.0
1938,8816,Fawkner,38 Tyrrell Cr,4,h,S,Ray,28/08/2016,12.4,3060.0,,,,,,,,,,Northern Metropolitan,5070.0
1939,8823,Hawthorn East,29 Lawson St,3,h,PI,Jellis,4/03/2017,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1940,8827,Hawthorn East,4/78 Campbell Rd,3,t,VB,Kay,4/06/2016,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1941,8828,Hawthorn East,1/31 Havelock Rd,3,u,S,Kay,4/06/2016,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1942,8835,Hawthorn East,17 Oberon Av,3,h,S,Jellis,8/10/2016,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1943,8846,Hawthorn East,4/50 Victoria Rd,3,h,PI,Marshall,12/06/2016,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1944,8852,Hawthorn East,515/138 Camberwell Rd,2,u,PI,RT,13/08/2016,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1945,8854,Hawthorn East,6/537 Tooronga Rd,3,t,S,Jellis,14/05/2016,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1946,8856,Hawthorn East,123/20 Camberwell Rd,2,u,VB,RT,15/10/2016,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1947,8881,Hawthorn East,218/12 Albert St,1,u,PI,hockingstuart,22/05/2016,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1948,8894,Hawthorn East,1/31 Ryeburne Av,2,u,S,Woodards,25/02/2017,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1949,8899,Hawthorn East,2/30 Ryeburne Av,2,u,PI,Noel,27/11/2016,7.5,3123.0,,,,,,,,,,Southern Metropolitan,6482.0
1950,8910,Heidelberg,18/74 Darebin St,3,u,SP,Miles,4/06/2016,10.6,3084.0,,,,,,,,,,Eastern Metropolitan,2890.0
1951,8919,Heidelberg,13 Hodgson St,3,h,S,Nelson,12/11/2016,10.6,3084.0,3.0,1.0,2.0,600.0,190.0,1950.0,Banyule,-37.751999999999995,145.0722,Eastern Metropolitan,2890.0
1952,8921,Heidelberg,55 Halifax Av,4,h,VB,Miles,14/05/2016,10.6,3084.0,,,,,,,,,,Eastern Metropolitan,2890.0
1953,8944,Ivanhoe East,23 Hilltop Cr,4,h,S,Nelson,3/12/2016,9.0,3079.0,,,,,,,,,,Eastern Metropolitan,1554.0
1954,8948,Ivanhoe East,61 Streeton Cr,5,h,S,Miles,6/08/2016,9.0,3079.0,,,,,,,,,,Eastern Metropolitan,1554.0
1955,8959,Ivanhoe East,17 Streeton Cr,4,h,VB,Miles,25/02/2017,9.0,3079.0,,,,,,,,,,Eastern Metropolitan,1554.0
1956,8960,Ivanhoe East,14 York Av,5,h,S,Jellis,27/11/2016,9.0,3079.0,,,,,,,,,,Eastern Metropolitan,1554.0
1957,8962,Ivanhoe East,9/61 Maltravers Rd,2,u,VB,Miles,30/07/2016,9.0,3079.0,,,,,,,,,,Eastern Metropolitan,1554.0
1958,8963,Jacana,52 Hales Cr,3,h,S,YPA,3/12/2016,14.5,3047.0,,,,,,,,,,Northern Metropolitan,851.0
1959,8964,Jacana,69 Lorraine Cr,2,h,S,RE,4/02/2016,14.5,3047.0,,,,,,,,,,Northern Metropolitan,851.0
1960,8966,Jacana,60 Lorraine Cr,3,h,S,Barry,6/08/2016,14.5,3047.0,,,,,,,,,,Northern Metropolitan,851.0
1961,8968,Jacana,7 Landy Rd,3,h,S,Stockdale,10/12/2016,14.5,3047.0,,,,,,,,,,Northern Metropolitan,851.0
1962,8969,Jacana,49 Hales Cr,3,h,S,Stockdale,12/06/2016,14.5,3047.0,,,,,,,,,,Northern Metropolitan,851.0
1963,8976,Jacana,149 Langton St,2,h,S,YPA,27/06/2016,14.5,3047.0,,,,,,,,,,Northern Metropolitan,851.0
1964,8981,Kingsbury,31b Cash St,3,h,S,Harcourts,4/06/2016,12.4,3083.0,,,,,,,,,,Northern Metropolitan,1414.0
1965,8986,Kingsbury,27 Keats Av,4,h,SP,Ray,25/02/2017,12.4,3083.0,,,,,,,,,,Northern Metropolitan,1414.0
1966,8989,Kingsbury,5 Golf Av,3,h,S,Nelson,28/05/2016,12.4,3083.0,,,,,,,,,,Northern Metropolitan,1414.0
1967,8990,Kingsbury,9 Keats Av,4,h,S,Ray,28/08/2016,12.4,3083.0,,,,,,,,,,Northern Metropolitan,1414.0
1968,8994,Kingsville,92 Empress Av,3,h,S,Village,3/12/2016,7.8,3012.0,,,,,,,,,,Western Metropolitan,1808.0
1969,8998,Kingsville,4 Kingsville St,2,h,S,Village,7/05/2016,7.8,3012.0,,,,,,,,,,Western Metropolitan,1808.0
1970,9000,Kingsville,149 Empress Av,3,h,SP,Jas,10/12/2016,7.8,3012.0,,,,,,,,,,Western Metropolitan,1808.0
1971,9007,Kingsville,2/357 Geelong Rd,3,t,PI,Jas,17/09/2016,7.8,3012.0,,,,,,,,,,Western Metropolitan,1808.0
1972,9010,Kingsville,85 Empress Av,4,h,SP,Greg,18/06/2016,7.8,3012.0,,,,,,,,,,Western Metropolitan,1808.0
1973,9013,Kingsville,60 Empress Av,3,h,PI,Village,22/05/2016,7.8,3012.0,,,,,,,,,,Western Metropolitan,1808.0
1974,9017,Kingsville,65 Empress Av,3,h,S,Jas,25/02/2017,7.8,3012.0,,,,,,,,,,Western Metropolitan,1808.0
1975,9020,Murrumbeena,3a Irving Av,4,t,PI,hockingstuart,3/12/2016,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1976,9028,Murrumbeena,9 Winston Wy,4,h,S,Woodards,4/06/2016,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1977,9030,Murrumbeena,7 Thomson Av,3,h,S,Woodards,6/08/2016,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1978,9045,Murrumbeena,111/121 Murrumbeena Rd,2,u,SP,Gary,17/09/2016,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1979,9047,Murrumbeena,62 Murrumbeena Cr,6,h,VB,hockingstuart,18/03/2017,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1980,9049,Murrumbeena,28 Murrumbeena Cr,4,h,S,Buxton,18/06/2016,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1981,9051,Murrumbeena,6 Thomson Av,4,h,S,Woodards,18/06/2016,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1982,9069,Murrumbeena,14 Kinlock Av,3,h,SP,Thomson,28/05/2016,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1983,9071,Murrumbeena,1/23 Rosella St,3,h,S,Thomson,28/05/2016,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1984,9072,Murrumbeena,56b Wallace Av,4,t,S,Ray,28/05/2016,12.1,3163.0,,,,,,,,,,Southern Metropolitan,4442.0
1985,9078,Ormond,28A Cadby Av,3,h,PI,Buxton,3/12/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1986,9082,Ormond,11/18 Ulupna Rd,1,u,S,Buxton,3/12/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1987,9087,Ormond,2/498 North Rd,2,u,S,Woodards,4/06/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1988,9093,Ormond,22 Oakleigh Cr,2,h,S,Woodards,7/11/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1989,9101,Ormond,1/15 Murray Rd,5,h,S,hockingstuart,10/12/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1990,9102,Ormond,35b Murray Rd,4,t,S,hockingstuart,10/12/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1991,9104,Ormond,6 Dunlop Av,3,h,S,Buxton,12/11/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1992,9119,Ormond,20 Howard Av,3,h,VB,McGrath,17/09/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1993,9121,Ormond,11a Bewdley St,4,t,S,Buxton,18/03/2017,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1994,9124,Ormond,4/50 Glen Orme Av,2,t,S,Buxton,22/05/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1995,9128,Ormond,2 Logan Av,4,h,S,Buxton,24/09/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
1996,9132,Ormond,1/280 Grange Rd,4,t,PI,hockingstuart,26/07/2016,11.8,3204.0,,,,,,,,,,Southern Metropolitan,3578.0
